ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
260202,Biochemistry,2019,2019,193900,New York University,2,Women,7,new-york-university,biochemistry
260210,Biochemistry & Molecular Biology,2017,2017,193900,New York University,2,Women,7,new-york-university,biochemistry-molecular-biology
260401,Cellular Biology & Histology,2013,2013,193900,New York University,2,Women,7,new-york-university,cellular-biology-histology
260901,General Physiology,2013,2013,193900,New York University,2,Women,7,new-york-university,general-physiology
261001,Pharmacology,2015,2015,193900,New York University,2,Women,7,new-york-university,pharmacology
270301,General Applied Mathematics,2013,2013,193900,New York University,2,Women,7,new-york-university,general-applied-mathematics
380201,Religious Studies,2013,2013,193900,New York University,2,Women,7,new-york-university,religious-studies-380201
400801,General Physics,2014,2014,193900,New York University,2,Women,7,new-york-university,general-physics
422703,Developmental & Child Psychology,2019,2019,193900,New York University,2,Women,7,new-york-university,developmental-child-psychology
422704,Experimental Psychology,2017,2017,193900,New York University,2,Women,7,new-york-university,experimental-psychology-422704
422803,Counseling Psychology,2016,2016,193900,New York University,2,Women,7,new-york-university,counseling-psychology-422803
449999,Other Public Administration & Social Service Professions,2016,2016,193900,New York University,2,Women,7,new-york-university,other-public-administration-social-service-professions
450601,General Economics,2017,2017,193900,New York University,2,Women,7,new-york-university,general-economics
500411,Game & Interactive Media Design,2014,2014,193900,New York University,2,Women,7,new-york-university,game-interactive-media-design
500411,Game & Interactive Media Design,2016,2016,193900,New York University,2,Women,7,new-york-university,game-interactive-media-design
500502,Technical Theatre Design & Technology,2015,2015,193900,New York University,2,Women,7,new-york-university,technical-theatre-design-technology
500901,General Music,2018,2018,193900,New York University,2,Women,7,new-york-university,general-music
500904,Music Theory & Composition,2012,2012,193900,New York University,2,Women,7,new-york-university,music-theory-composition
500908,Voice & Opera,2014,2014,193900,New York University,2,Women,7,new-york-university,voice-opera
500908,Voice & Opera,2017,2017,193900,New York University,2,Women,7,new-york-university,voice-opera
513807,Nurse Midwife,2016,2016,193900,New York University,2,Women,7,new-york-university,nurse-midwife
513813,Clinical Nurse Specialist,2015,2015,193900,New York University,2,Women,7,new-york-university,clinical-nurse-specialist
513813,Clinical Nurse Specialist,2017,2017,193900,New York University,2,Women,7,new-york-university,clinical-nurse-specialist
513817,Nurse Education,2016,2016,193900,New York University,2,Women,7,new-york-university,nurse-education
513817,Nurse Education,2017,2017,193900,New York University,2,Women,7,new-york-university,nurse-education
513821,Geriatric Nurse,2015,2015,193900,New York University,2,Women,7,new-york-university,geriatric-nurse
520211,Project Management,2015,2015,193900,New York University,2,Women,7,new-york-university,project-management
520903,Tourism & Travel Services Management,2018,2018,193900,New York University,2,Women,7,new-york-university,tourism-travel-services-management
521399,Other Management Sciences & Quantitative Methods,2019,2019,193900,New York University,2,Women,7,new-york-university,other-management-sciences-quantitative-methods
522001,Construction Management,2015,2015,193900,New York University,2,Women,7,new-york-university,construction-management-522001
49999,Other Architecture & Related Services,2016,2016,193900,New York University,2,Women,6,new-york-university,other-architecture-related-services
50102,American & U.S. Studies,2013,2013,193900,New York University,2,Women,6,new-york-university,american-us-studies
50102,American & U.S. Studies,2015,2015,193900,New York University,2,Women,6,new-york-university,american-us-studies
50104,East Asian Studies,2019,2019,193900,New York University,2,Women,6,new-york-university,east-asian-studies
50106,European Studies,2016,2016,193900,New York University,2,Women,6,new-york-university,european-studies
50107,Latin American Studies,2018,2018,193900,New York University,2,Women,6,new-york-university,latin-american-studies
50133,Irish Studies,2015,2015,193900,New York University,2,Women,6,new-york-university,irish-studies
50201,African-American & Black Studies,2012,2012,193900,New York University,2,Women,6,new-york-university,african-american-black-studies
50201,African-American & Black Studies,2016,2016,193900,New York University,2,Women,6,new-york-university,african-american-black-studies
50201,African-American & Black Studies,2017,2017,193900,New York University,2,Women,6,new-york-university,african-american-black-studies
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2019,2019,193900,New York University,2,Women,6,new-york-university,animation-interactive-technology-video-graphics-special-effects
111003,Computer & Information Systems Security,2015,2015,193900,New York University,2,Women,6,new-york-university,computer-information-systems-security
111005,Information Technology Project Management,2017,2017,193900,New York University,2,Women,6,new-york-university,information-technology-project-management
119999,Other Computer & Information Support Services,2014,2014,193900,New York University,2,Women,6,new-york-university,other-computer-information-support-services
130301,Curriculum & Instruction,2016,2016,193900,New York University,2,Women,6,new-york-university,curriculum-instruction-130301
130404,"Educational, Instructional, & Curriculum Supervision",2018,2018,193900,New York University,2,Women,6,new-york-university,educational-instructional-curriculum-supervision
130406,Higher Education & Administration,2014,2014,193900,New York University,2,Women,6,new-york-university,higher-education-administration
130406,Higher Education & Administration,2017,2017,193900,New York University,2,Women,6,new-york-university,higher-education-administration
131001,General Special Education & Teaching,2012,2012,193900,New York University,2,Women,6,new-york-university,general-special-education-teaching
131001,General Special Education & Teaching,2013,2013,193900,New York University,2,Women,6,new-york-university,general-special-education-teaching
131001,General Special Education & Teaching,2017,2017,193900,New York University,2,Women,6,new-york-university,general-special-education-teaching
131302,Art Teacher Education,2019,2019,193900,New York University,2,Women,6,new-york-university,art-teacher-education
131303,Business Teacher Education,2012,2012,193900,New York University,2,Women,6,new-york-university,business-teacher-education
131303,Business Teacher Education,2014,2014,193900,New York University,2,Women,6,new-york-university,business-teacher-education
131315,Reading Teacher Education,2019,2019,193900,New York University,2,Women,6,new-york-university,reading-teacher-education
131318,Social Studies Teacher Education,2015,2015,193900,New York University,2,Women,6,new-york-university,social-studies-teacher-education
140501,Bioengineering & Biomedical Engineering,2014,2014,193900,New York University,2,Women,6,new-york-university,bioengineering-biomedical-engineering
140501,Bioengineering & Biomedical Engineering,2015,2015,193900,New York University,2,Women,6,new-york-university,bioengineering-biomedical-engineering
141201,Engineering Physics & Applied Physics,2018,2018,193900,New York University,2,Women,6,new-york-university,engineering-physics-applied-physics
141401,Environmental Health Engineering,2015,2015,193900,New York University,2,Women,6,new-york-university,environmental-health-engineering
141401,Environmental Health Engineering,2016,2016,193900,New York University,2,Women,6,new-york-university,environmental-health-engineering
141401,Environmental Health Engineering,2019,2019,193900,New York University,2,Women,6,new-york-university,environmental-health-engineering
143501,Industrial Engineering,2016,2016,193900,New York University,2,Women,6,new-york-university,industrial-engineering-143501
160301,Chinese Language & Literature,2012,2012,193900,New York University,2,Women,6,new-york-university,chinese-language-literature
160501,German Language & Literature,2012,2012,193900,New York University,2,Women,6,new-york-university,german-language-literature
160501,German Language & Literature,2016,2016,193900,New York University,2,Women,6,new-york-university,german-language-literature
160501,German Language & Literature,2019,2019,193900,New York University,2,Women,6,new-york-university,german-language-literature
161200,"General Classical Language, Literature, & Linguistics",2013,2013,193900,New York University,2,Women,6,new-york-university,general-classical-language-literature-linguistics
220207,"Energy, Environment, & Natural Resources Law",2018,2018,193900,New York University,2,Women,6,new-york-university,energy-environment-natural-resources-law
230101,General English Language & Literature,2014,2014,193900,New York University,2,Women,6,new-york-university,general-english-language-literature-230101
260401,Cellular Biology & Histology,2012,2012,193900,New York University,2,Women,6,new-york-university,cellular-biology-histology
260502,General Microbiology,2018,2018,193900,New York University,2,Women,6,new-york-university,general-microbiology
260502,General Microbiology,2019,2019,193900,New York University,2,Women,6,new-york-university,general-microbiology
260901,General Physiology,2012,2012,193900,New York University,2,Women,6,new-york-university,general-physiology
261001,Pharmacology,2012,2012,193900,New York University,2,Women,6,new-york-university,pharmacology
303301,Sustainability Studies,2019,2019,193900,New York University,2,Women,6,new-york-university,sustainability-studies-303301
310301,"General Parks, Recreation, & Leisure Facilities Management",2012,2012,193900,New York University,2,Women,6,new-york-university,general-parks-recreation-leisure-facilities-management
380201,Religious Studies,2015,2015,193900,New York University,2,Women,6,new-york-university,religious-studies-380201
422704,Experimental Psychology,2019,2019,193900,New York University,2,Women,6,new-york-university,experimental-psychology-422704
422707,Social Psychology,2016,2016,193900,New York University,2,Women,6,new-york-university,social-psychology-422707
440201,Community Organization & Advocacy,2019,2019,193900,New York University,2,Women,6,new-york-university,community-organization-advocacy-440201
500402,Commercial & Advertising Art,2015,2015,193900,New York University,2,Women,6,new-york-university,commercial-advertising-art
500799,Other Fine Arts & Art Studies,2017,2017,193900,New York University,2,Women,6,new-york-university,other-fine-arts-art-studies
500901,General Music,2015,2015,193900,New York University,2,Women,6,new-york-university,general-music
500908,Voice & Opera,2019,2019,193900,New York University,2,Women,6,new-york-university,voice-opera
513808,Nursing School,2017,2017,193900,New York University,2,Women,6,new-york-university,nursing-school
513808,Nursing School,2018,2018,193900,New York University,2,Women,6,new-york-university,nursing-school
513819,Palliative Care Nursing,2013,2013,193900,New York University,2,Women,6,new-york-university,palliative-care-nursing
520903,Tourism & Travel Services Management,2012,2012,193900,New York University,2,Women,6,new-york-university,tourism-travel-services-management
521399,Other Management Sciences & Quantitative Methods,2017,2017,193900,New York University,2,Women,6,new-york-university,other-management-sciences-quantitative-methods
540104,History & Philosophy of Science & Technology,2019,2019,193900,New York University,2,Women,6,new-york-university,history-philosophy-of-science-technology
49999,Other Architecture & Related Services,2018,2018,193900,New York University,2,Women,5,new-york-university,other-architecture-related-services
50102,American & U.S. Studies,2012,2012,193900,New York University,2,Women,5,new-york-university,american-us-studies
50102,American & U.S. Studies,2017,2017,193900,New York University,2,Women,5,new-york-university,american-us-studies
50106,European Studies,2017,2017,193900,New York University,2,Women,5,new-york-university,european-studies
50107,Latin American Studies,2015,2015,193900,New York University,2,Women,5,new-york-university,latin-american-studies
50114,Western European Studies,2019,2019,193900,New York University,2,Women,5,new-york-university,western-european-studies
50126,Italian Studies,2017,2017,193900,New York University,2,Women,5,new-york-university,italian-studies
50133,Irish Studies,2016,2016,193900,New York University,2,Women,5,new-york-university,irish-studies
50133,Irish Studies,2019,2019,193900,New York University,2,Women,5,new-york-university,irish-studies
50134,Latin American & Caribbean Studies,2016,2016,193900,New York University,2,Women,5,new-york-university,latin-american-caribbean-studies
50200,Ethnic Studies,2013,2013,193900,New York University,2,Women,5,new-york-university,ethnic-studies
100202,Radio & Television Broadcasting Technology,2015,2015,193900,New York University,2,Women,5,new-york-university,radio-television-broadcasting-technology
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2018,2018,193900,New York University,2,Women,5,new-york-university,animation-interactive-technology-video-graphics-special-effects
111003,Computer & Information Systems Security,2016,2016,193900,New York University,2,Women,5,new-york-university,computer-information-systems-security
130301,Curriculum & Instruction,2013,2013,193900,New York University,2,Women,5,new-york-university,curriculum-instruction-130301
131303,Business Teacher Education,2013,2013,193900,New York University,2,Women,5,new-york-university,business-teacher-education
131303,Business Teacher Education,2016,2016,193900,New York University,2,Women,5,new-york-university,business-teacher-education
131306,Foreign Language Teacher Education,2017,2017,193900,New York University,2,Women,5,new-york-university,foreign-language-teacher-education
131318,Social Studies Teacher Education,2019,2019,193900,New York University,2,Women,5,new-york-university,social-studies-teacher-education
131322,Biology Teacher Education,2012,2012,193900,New York University,2,Women,5,new-york-university,biology-teacher-education
131325,French Language Teacher Education,2017,2017,193900,New York University,2,Women,5,new-york-university,french-language-teacher-education
140804,Transportation & Highway Engineering,2016,2016,193900,New York University,2,Women,5,new-york-university,transportation-highway-engineering
141201,Engineering Physics & Applied Physics,2019,2019,193900,New York University,2,Women,5,new-york-university,engineering-physics-applied-physics
160101,General Foreign Languages & Literatures,2016,2016,193900,New York University,2,Women,5,new-york-university,general-foreign-languages-literatures
160902,Italian Language & Literature,2016,2016,193900,New York University,2,Women,5,new-york-university,italian-language-literature
229999,Other Legal Professions & Studies,2018,2018,193900,New York University,2,Women,5,new-york-university,other-legal-professions-studies
261001,Pharmacology,2013,2013,193900,New York University,2,Women,5,new-york-university,pharmacology
261001,Pharmacology,2014,2014,193900,New York University,2,Women,5,new-york-university,pharmacology
261103,Bioinformatics,2016,2016,193900,New York University,2,Women,5,new-york-university,bioinformatics
261103,Bioinformatics,2017,2017,193900,New York University,2,Women,5,new-york-university,bioinformatics
269999,Other Biological & Biomedical Sciences,2015,2015,193900,New York University,2,Women,5,new-york-university,other-biological-biomedical-sciences
270501,General Statistics,2015,2015,193900,New York University,2,Women,5,new-york-university,general-statistics
303001,Computational Science,2014,2014,193900,New York University,2,Women,5,new-york-university,computational-science-303001
380201,Religious Studies,2014,2014,193900,New York University,2,Women,5,new-york-university,religious-studies-380201
380201,Religious Studies,2018,2018,193900,New York University,2,Women,5,new-york-university,religious-studies-380201
400801,General Physics,2012,2012,193900,New York University,2,Women,5,new-york-university,general-physics
400801,General Physics,2016,2016,193900,New York University,2,Women,5,new-york-university,general-physics
422703,Developmental & Child Psychology,2015,2015,193900,New York University,2,Women,5,new-york-university,developmental-child-psychology
422704,Experimental Psychology,2015,2015,193900,New York University,2,Women,5,new-york-university,experimental-psychology-422704
422707,Social Psychology,2013,2013,193900,New York University,2,Women,5,new-york-university,social-psychology-422707
422801,Clinical Psychology,2015,2015,193900,New York University,2,Women,5,new-york-university,clinical-psychology-422801
450301,Archeology,2015,2015,193900,New York University,2,Women,5,new-york-university,archeology-450301
500901,General Music,2013,2013,193900,New York University,2,Women,5,new-york-university,general-music
510603,Dental Laboratory Technology,2013,2013,193900,New York University,2,Women,5,new-york-university,dental-laboratory-technology
510603,Dental Laboratory Technology,2014,2014,193900,New York University,2,Women,5,new-york-university,dental-laboratory-technology
512202,Environmental Health,2018,2018,193900,New York University,2,Women,5,new-york-university,environmental-health
513807,Nurse Midwife,2015,2015,193900,New York University,2,Women,5,new-york-university,nurse-midwife
513807,Nurse Midwife,2019,2019,193900,New York University,2,Women,5,new-york-university,nurse-midwife
513810,Psychiatric Nurse,2014,2014,193900,New York University,2,Women,5,new-york-university,psychiatric-nurse
513817,Nurse Education,2014,2014,193900,New York University,2,Women,5,new-york-university,nurse-education
520211,Project Management,2014,2014,193900,New York University,2,Women,5,new-york-university,project-management
520601,Business & Managerial Economics,2015,2015,193900,New York University,2,Women,5,new-york-university,business-managerial-economics
521003,Organizational Behavior Studies,2016,2016,193900,New York University,2,Women,5,new-york-university,organizational-behavior-studies
521304,Actuarial Science,2017,2017,193900,New York University,2,Women,5,new-york-university,actuarial-science
522001,Construction Management,2019,2019,193900,New York University,2,Women,5,new-york-university,construction-management-522001
540104,History & Philosophy of Science & Technology,2018,2018,193900,New York University,2,Women,5,new-york-university,history-philosophy-of-science-technology
40801,General Architectural History & Criticism,2012,2012,193900,New York University,2,Women,4,new-york-university,general-architectural-history-criticism
50107,Latin American Studies,2016,2016,193900,New York University,2,Women,4,new-york-university,latin-american-studies
50126,Italian Studies,2016,2016,193900,New York University,2,Women,4,new-york-university,italian-studies
50133,Irish Studies,2018,2018,193900,New York University,2,Women,4,new-york-university,irish-studies
50134,Latin American & Caribbean Studies,2017,2017,193900,New York University,2,Women,4,new-york-university,latin-american-caribbean-studies
50299,"Other Ethnic, Minority, Gender, & Group Studies",2014,2014,193900,New York University,2,Women,4,new-york-university,other-ethnic-minority-gender-group-studies
50299,"Other Ethnic, Minority, Gender, & Group Studies",2017,2017,193900,New York University,2,Women,4,new-york-university,other-ethnic-minority-gender-group-studies
50299,"Other Ethnic, Minority, Gender, & Group Studies",2018,2018,193900,New York University,2,Women,4,new-york-university,other-ethnic-minority-gender-group-studies
110899,Other Computer Software & Media Applications,2017,2017,193900,New York University,2,Women,4,new-york-university,other-computer-software-media-applications
110899,Other Computer Software & Media Applications,2018,2018,193900,New York University,2,Women,4,new-york-university,other-computer-software-media-applications
110899,Other Computer Software & Media Applications,2019,2019,193900,New York University,2,Women,4,new-york-university,other-computer-software-media-applications
111003,Computer & Information Systems Security,2014,2014,193900,New York University,2,Women,4,new-york-university,computer-information-systems-security
111003,Computer & Information Systems Security,2018,2018,193900,New York University,2,Women,4,new-york-university,computer-information-systems-security
111099,Other Computer & Information Technology Services Management,2014,2014,193900,New York University,2,Women,4,new-york-university,other-computer-information-technology-services-management
119999,Other Computer & Information Support Services,2015,2015,193900,New York University,2,Women,4,new-york-university,other-computer-information-support-services
119999,Other Computer & Information Support Services,2018,2018,193900,New York University,2,Women,4,new-york-university,other-computer-information-support-services
130101,General Education,2017,2017,193900,New York University,2,Women,4,new-york-university,general-education-130101
130301,Curriculum & Instruction,2019,2019,193900,New York University,2,Women,4,new-york-university,curriculum-instruction-130301
130404,"Educational, Instructional, & Curriculum Supervision",2019,2019,193900,New York University,2,Women,4,new-york-university,educational-instructional-curriculum-supervision
130406,Higher Education & Administration,2016,2016,193900,New York University,2,Women,4,new-york-university,higher-education-administration
130601,Educational Evaluation & Research,2016,2016,193900,New York University,2,Women,4,new-york-university,educational-evaluation-research
131303,Business Teacher Education,2015,2015,193900,New York University,2,Women,4,new-york-university,business-teacher-education
131303,Business Teacher Education,2018,2018,193900,New York University,2,Women,4,new-york-university,business-teacher-education
131303,Business Teacher Education,2019,2019,193900,New York University,2,Women,4,new-york-university,business-teacher-education
131311,Mathematics Teacher Education,2019,2019,193900,New York University,2,Women,4,new-york-university,mathematics-teacher-education
131316,General Science Teacher Education,2018,2018,193900,New York University,2,Women,4,new-york-university,general-science-teacher-education
131318,Social Studies Teacher Education,2017,2017,193900,New York University,2,Women,4,new-york-university,social-studies-teacher-education
131322,Biology Teacher Education,2013,2013,193900,New York University,2,Women,4,new-york-university,biology-teacher-education
131325,French Language Teacher Education,2013,2013,193900,New York University,2,Women,4,new-york-university,french-language-teacher-education
140803,Structural Engineering,2019,2019,193900,New York University,2,Women,4,new-york-university,structural-engineering
160402,Russian Language & Literature,2017,2017,193900,New York University,2,Women,4,new-york-university,russian-language-literature
160501,German Language & Literature,2015,2015,193900,New York University,2,Women,4,new-york-university,german-language-literature
160501,German Language & Literature,2017,2017,193900,New York University,2,Women,4,new-york-university,german-language-literature
160900,"General Romance Languages, Literatures, & Linguistics",2018,2018,193900,New York University,2,Women,4,new-york-university,general-romance-languages-literatures-linguistics
161102,Hebrew Language & Literature,2016,2016,193900,New York University,2,Women,4,new-york-university,hebrew-language-literature
161200,"General Classical Language, Literature, & Linguistics",2016,2016,193900,New York University,2,Women,4,new-york-university,general-classical-language-literature-linguistics
260102,General Biomedical Sciences,2013,2013,193900,New York University,2,Women,4,new-york-university,general-biomedical-sciences
260502,General Microbiology,2014,2014,193900,New York University,2,Women,4,new-york-university,general-microbiology
260910,Pathology & Experimental Pathology,2013,2013,193900,New York University,2,Women,4,new-york-university,pathology-experimental-pathology
261103,Bioinformatics,2014,2014,193900,New York University,2,Women,4,new-york-university,bioinformatics
279999,Other Mathematics & Statistics,2012,2012,193900,New York University,2,Women,4,new-york-university,other-mathematics-statistics
300101,Biological & Physical Sciences,2017,2017,193900,New York University,2,Women,4,new-york-university,biological-physical-sciences-300101
302201,Ancient Civilization Studies,2019,2019,193900,New York University,2,Women,4,new-york-university,ancient-civilization-studies
303301,Sustainability Studies,2018,2018,193900,New York University,2,Women,4,new-york-university,sustainability-studies-303301
400809,Acoustics,2019,2019,193900,New York University,2,Women,4,new-york-university,acoustics
422703,Developmental & Child Psychology,2017,2017,193900,New York University,2,Women,4,new-york-university,developmental-child-psychology
422704,Experimental Psychology,2012,2012,193900,New York University,2,Women,4,new-york-university,experimental-psychology-422704
422704,Experimental Psychology,2016,2016,193900,New York University,2,Women,4,new-york-university,experimental-psychology-422704
422707,Social Psychology,2012,2012,193900,New York University,2,Women,4,new-york-university,social-psychology-422707
422707,Social Psychology,2017,2017,193900,New York University,2,Women,4,new-york-university,social-psychology-422707
422803,Counseling Psychology,2015,2015,193900,New York University,2,Women,4,new-york-university,counseling-psychology-422803
450301,Archeology,2014,2014,193900,New York University,2,Women,4,new-york-university,archeology-450301
450301,Archeology,2016,2016,193900,New York University,2,Women,4,new-york-university,archeology-450301
450301,Archeology,2017,2017,193900,New York University,2,Women,4,new-york-university,archeology-450301
450301,Archeology,2018,2018,193900,New York University,2,Women,4,new-york-university,archeology-450301
500411,Game & Interactive Media Design,2015,2015,193900,New York University,2,Women,4,new-york-university,game-interactive-media-design
513802,Nursing Administration,2014,2014,193900,New York University,2,Women,4,new-york-university,nursing-administration
513813,Clinical Nurse Specialist,2016,2016,193900,New York University,2,Women,4,new-york-university,clinical-nurse-specialist
521003,Organizational Behavior Studies,2017,2017,193900,New York University,2,Women,4,new-york-university,organizational-behavior-studies
521304,Actuarial Science,2014,2014,193900,New York University,2,Women,4,new-york-university,actuarial-science
521304,Actuarial Science,2015,2015,193900,New York University,2,Women,4,new-york-university,actuarial-science
521304,Actuarial Science,2019,2019,193900,New York University,2,Women,4,new-york-university,actuarial-science
50102,American & U.S. Studies,2014,2014,193900,New York University,2,Women,3,new-york-university,american-us-studies
50107,Latin American Studies,2014,2014,193900,New York University,2,Women,3,new-york-university,latin-american-studies
50107,Latin American Studies,2019,2019,193900,New York University,2,Women,3,new-york-university,latin-american-studies
50126,Italian Studies,2015,2015,193900,New York University,2,Women,3,new-york-university,italian-studies
50201,African-American & Black Studies,2015,2015,193900,New York University,2,Women,3,new-york-university,african-american-black-studies
110901,Computer Systems Networking & Telecommunications,2014,2014,193900,New York University,2,Women,3,new-york-university,computer-systems-networking-telecommunications
130301,Curriculum & Instruction,2012,2012,193900,New York University,2,Women,3,new-york-university,curriculum-instruction-130301
130301,Curriculum & Instruction,2015,2015,193900,New York University,2,Women,3,new-york-university,curriculum-instruction-130301
130301,Curriculum & Instruction,2017,2017,193900,New York University,2,Women,3,new-york-university,curriculum-instruction-130301
130406,Higher Education & Administration,2015,2015,193900,New York University,2,Women,3,new-york-university,higher-education-administration
131001,General Special Education & Teaching,2019,2019,193900,New York University,2,Women,3,new-york-university,general-special-education-teaching
131305,English & Language Arts Teacher Education,2012,2012,193900,New York University,2,Women,3,new-york-university,english-language-arts-teacher-education
131306,Foreign Language Teacher Education,2012,2012,193900,New York University,2,Women,3,new-york-university,foreign-language-teacher-education
131325,French Language Teacher Education,2015,2015,193900,New York University,2,Women,3,new-york-university,french-language-teacher-education
131325,French Language Teacher Education,2018,2018,193900,New York University,2,Women,3,new-york-university,french-language-teacher-education
140803,Structural Engineering,2017,2017,193900,New York University,2,Women,3,new-york-university,structural-engineering
140803,Structural Engineering,2018,2018,193900,New York University,2,Women,3,new-york-university,structural-engineering
140804,Transportation & Highway Engineering,2014,2014,193900,New York University,2,Women,3,new-york-university,transportation-highway-engineering
140804,Transportation & Highway Engineering,2017,2017,193900,New York University,2,Women,3,new-york-university,transportation-highway-engineering
140804,Transportation & Highway Engineering,2018,2018,193900,New York University,2,Women,3,new-york-university,transportation-highway-engineering
140804,Transportation & Highway Engineering,2019,2019,193900,New York University,2,Women,3,new-york-university,transportation-highway-engineering
142701,Systems Engineering,2015,2015,193900,New York University,2,Women,3,new-york-university,systems-engineering-142701
142701,Systems Engineering,2016,2016,193900,New York University,2,Women,3,new-york-university,systems-engineering-142701
143601,Manufacturing Engineering,2015,2015,193900,New York University,2,Women,3,new-york-university,manufacturing-engineering-143601
144201,"Mechatronics, Robotics, & Automation Engineering",2019,2019,193900,New York University,2,Women,3,new-york-university,mechatronics-robotics-automation-engineering
160402,Russian Language & Literature,2014,2014,193900,New York University,2,Women,3,new-york-university,russian-language-literature
160402,Russian Language & Literature,2018,2018,193900,New York University,2,Women,3,new-york-university,russian-language-literature
160501,German Language & Literature,2013,2013,193900,New York University,2,Women,3,new-york-university,german-language-literature
160900,"General Romance Languages, Literatures, & Linguistics",2017,2017,193900,New York University,2,Women,3,new-york-university,general-romance-languages-literatures-linguistics
160902,Italian Language & Literature,2018,2018,193900,New York University,2,Women,3,new-york-university,italian-language-literature
161200,"General Classical Language, Literature, & Linguistics",2012,2012,193900,New York University,2,Women,3,new-york-university,general-classical-language-literature-linguistics
161200,"General Classical Language, Literature, & Linguistics",2017,2017,193900,New York University,2,Women,3,new-york-university,general-classical-language-literature-linguistics
239999,Other English Language & Literature,2012,2012,193900,New York University,2,Women,3,new-york-university,other-english-language-literature-239999
239999,Other English Language & Literature,2014,2014,193900,New York University,2,Women,3,new-york-university,other-english-language-literature-239999
260502,General Microbiology,2012,2012,193900,New York University,2,Women,3,new-york-university,general-microbiology
260502,General Microbiology,2016,2016,193900,New York University,2,Women,3,new-york-university,general-microbiology
261001,Pharmacology,2016,2016,193900,New York University,2,Women,3,new-york-university,pharmacology
261001,Pharmacology,2017,2017,193900,New York University,2,Women,3,new-york-university,pharmacology
279999,Other Mathematics & Statistics,2014,2014,193900,New York University,2,Women,3,new-york-university,other-mathematics-statistics
300101,Biological & Physical Sciences,2018,2018,193900,New York University,2,Women,3,new-york-university,biological-physical-sciences-300101
302201,Ancient Civilization Studies,2016,2016,193900,New York University,2,Women,3,new-york-university,ancient-civilization-studies
303001,Computational Science,2018,2018,193900,New York University,2,Women,3,new-york-university,computational-science-303001
303001,Computational Science,2019,2019,193900,New York University,2,Women,3,new-york-university,computational-science-303001
303301,Sustainability Studies,2016,2016,193900,New York University,2,Women,3,new-york-university,sustainability-studies-303301
422704,Experimental Psychology,2013,2013,193900,New York University,2,Women,3,new-york-university,experimental-psychology-422704
422704,Experimental Psychology,2018,2018,193900,New York University,2,Women,3,new-york-university,experimental-psychology-422704
422707,Social Psychology,2015,2015,193900,New York University,2,Women,3,new-york-university,social-psychology-422707
422803,Counseling Psychology,2012,2012,193900,New York University,2,Women,3,new-york-university,counseling-psychology-422803
422803,Counseling Psychology,2014,2014,193900,New York University,2,Women,3,new-york-university,counseling-psychology-422803
422803,Counseling Psychology,2018,2018,193900,New York University,2,Women,3,new-york-university,counseling-psychology-422803
450301,Archeology,2012,2012,193900,New York University,2,Women,3,new-york-university,archeology-450301
450301,Archeology,2013,2013,193900,New York University,2,Women,3,new-york-university,archeology-450301
500102,Digital Arts,2012,2012,193900,New York University,2,Women,3,new-york-university,digital-arts
500402,Commercial & Advertising Art,2016,2016,193900,New York University,2,Women,3,new-york-university,commercial-advertising-art
500799,Other Fine Arts & Art Studies,2018,2018,193900,New York University,2,Women,3,new-york-university,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2019,2019,193900,New York University,2,Women,3,new-york-university,other-fine-arts-art-studies
520803,Banking & Financial Support Services,2012,2012,193900,New York University,2,Women,3,new-york-university,banking-financial-support-services
521304,Actuarial Science,2016,2016,193900,New York University,2,Women,3,new-york-university,actuarial-science
521304,Actuarial Science,2018,2018,193900,New York University,2,Women,3,new-york-university,actuarial-science
540104,History & Philosophy of Science & Technology,2016,2016,193900,New York University,2,Women,3,new-york-university,history-philosophy-of-science-technology
540104,History & Philosophy of Science & Technology,2017,2017,193900,New York University,2,Women,3,new-york-university,history-philosophy-of-science-technology
50106,European Studies,2018,2018,193900,New York University,2,Women,2,new-york-university,european-studies
50110,Russian Studies,2012,2012,193900,New York University,2,Women,2,new-york-university,russian-studies
50110,Russian Studies,2013,2013,193900,New York University,2,Women,2,new-york-university,russian-studies
50110,Russian Studies,2014,2014,193900,New York University,2,Women,2,new-york-university,russian-studies
50110,Russian Studies,2018,2018,193900,New York University,2,Women,2,new-york-university,russian-studies
50110,Russian Studies,2019,2019,193900,New York University,2,Women,2,new-york-university,russian-studies
50126,Italian Studies,2014,2014,193900,New York University,2,Women,2,new-york-university,italian-studies
50126,Italian Studies,2019,2019,193900,New York University,2,Women,2,new-york-university,italian-studies
50133,Irish Studies,2014,2014,193900,New York University,2,Women,2,new-york-university,irish-studies
50200,Ethnic Studies,2012,2012,193900,New York University,2,Women,2,new-york-university,ethnic-studies
50200,Ethnic Studies,2017,2017,193900,New York University,2,Women,2,new-york-university,ethnic-studies
50206,Asian-American Studies,2019,2019,193900,New York University,2,Women,2,new-york-university,asian-american-studies
50299,"Other Ethnic, Minority, Gender, & Group Studies",2016,2016,193900,New York University,2,Women,2,new-york-university,other-ethnic-minority-gender-group-studies
90199,Other Communication & Media Studies,2019,2019,193900,New York University,2,Women,2,new-york-university,other-communication-media-studies
